Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price_euro,Edad,Name_General
Coimbatore,14648,Diesel,Manual,3,12.62,2198.0,158.0,7.0,30413.52,5,Ford
Hyderabad,100000,Petrol,Manual,2,15.8,1499.0,110.0,5.0,7225.43,11,Ford
Jaipur,22000,Petrol,Manual,3,18.9,1197.0,82.0,5.0,4724.32,8,Hyundai
Mumbai,10000,Petrol,Manual,3,18.2,1199.0,82.4,5.0,6113.83,10,Chevrolet
Kolkata,107000,Petrol,Manual,3,20.85,1197.0,83.14,5.0,4446.42,9,Maruti
Kochi,48198,Petrol,Manual,3,17.57,1193.0,88.7,5.0,5168.96,7,Tata
Delhi,15000,Diesel,Automatic,3,19.27,2143.0,170.0,5.0,31680.75,9,Mercedes-Benz
Coimbatore,80073,Diesel,Manual,3,17.3,1998.0,163.7,5.0,7903.51,10,Chevrolet
Hyderabad,85388,Diesel,Manual,3,21.1,1248.0,73.9,5.0,4335.26,11,Maruti
Jaipur,14700,Petrol,Manual,3,18.9,1197.0,81.86,5.0,6224.99,7,Hyundai
Pune,150000,Diesel,Manual,1,28.4,1248.0,73.75,5.0,2501.11,12,Maruti
Kolkata,34994,Diesel,Manual,3,22.32,1582.0,126.32,5.0,4335.26,13,Hyundai
Coimbatore,82536,Diesel,Automatic,3,14.74,2993.0,270.9,5.0,31825.26,10,Jaguar
Delhi,82000,Petrol,Automatic,3,13.7,1798.0,157.75,5.0,8059.14,11,Skoda
Pune,52000,Petrol,Manual,2,18.9,998.0,67.1,5.0,2223.21,18,Maruti
Mumbai,20000,Petrol,Manual,3,16.47,1198.0,73.9,5.0,3890.62,13,Volkswagen
Hyderabad,55000,Petrol,Manual,3,14.8,1799.0,130.2,5.0,5558.03,13,Honda
Chennai,52000,Petrol,Manual,3,22.5,998.0,67.04,5.0,3835.04,10,Maruti
Kolkata,43284,Diesel,Manual,3,23.4,1248.0,74.0,5.0,5002.22,11,Maruti
Coimbatore,23875,Petrol,Automatic,3,13.0,1591.0,121.3,5.0,15962.65,6,Hyundai
Bangalore,51866,Petrol,Manual,3,18.9,1197.0,82.0,5.0,6113.83,8,Hyundai
Mumbai,69000,Diesel,Manual,3,23.08,1461.0,63.1,5.0,3334.82,11,Nissan
Coimbatore,62788,Petrol,Manual,3,18.9,1197.0,81.86,5.0,6758.56,7,Hyundai
Chennai,150000,Diesel,Manual,3,20.54,1598.0,103.6,5.0,5558.03,11,Volkswagen
Kochi,47566,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,22510.0,9,Toyota
Pune,20300,Diesel,Automatic,3,11.36,2755.0,171.5,7.0,20008.89,6,Toyota
Pune,48300,Diesel,Automatic,3,20.0,2143.0,107.3,5.0,19453.09,9,Mercedes-Benz
Pune,30000,Petrol,Manual,3,21.1,814.0,55.2,5.0,2334.37,11,Hyundai
Bangalore,36000,Diesel,Manual,2,22.7,1582.0,126.24,5.0,8337.04,12,Hyundai
Kochi,27641,Diesel,Automatic,2,20.7,1496.0,113.98,4.0,27534.46,9,Mini
Bangalore,60000,Diesel,Manual,3,19.64,1461.0,108.45,5.0,9615.38,9,Renault
Chennai,9000,Diesel,Automatic,3,10.91,3198.0,197.0,7.0,39461.98,5,Ford
Delhi,60750,Petrol,Manual,3,14.28,1798.0,138.03,5.0,11671.85,10,Toyota
Delhi,9000,Diesel,Manual,3,14.0,2179.0,155.0,7.0,14450.87,6,Mahindra
Kolkata,41100,Diesel,Automatic,3,16.77,2993.0,261.49,5.0,29457.54,12,BMW
Ahmedabad,60000,Petrol,Manual,2,17.3,1061.0,64.0,5.0,1556.25,20,Maruti
Kochi,38424,Petrol,Manual,3,17.8,1497.0,117.3,5.0,8348.15,7,Honda
Delhi,50000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,4779.9,10,Maruti
Mumbai,19000,Petrol,Automatic,3,18.0,1497.0,117.3,5.0,9948.87,9,Honda
Kochi,58734,Diesel,Manual,3,20.77,1248.0,88.76,7.0,7681.19,9,Maruti
Coimbatore,65257,Diesel,Manual,3,19.01,1461.0,108.45,5.0,10838.15,8,Renault
Jaipur,130000,Diesel,Manual,2,19.3,1248.0,73.9,5.0,4446.42,14,Maruti
Hyderabad,79000,Diesel,Manual,3,23.2,1248.0,73.94,5.0,4057.36,13,Maruti
Chennai,78000,Diesel,Manual,3,15.1,2179.0,140.0,7.0,11949.76,11,Mahindra
Kochi,49133,Petrol,Manual,3,19.4,1198.0,86.8,5.0,5013.34,9,Honda
Coimbatore,22769,Diesel,Automatic,3,0.0,2987.0,165.0,5.0,54713.21,8,Mercedes-Benz
Coimbatore,54448,Diesel,Manual,3,21.02,1248.0,88.8,5.0,4112.94,10,Tata
Hyderabad,158793,Diesel,Manual,3,12.8,2494.0,102.0,7.0,14439.75,10,Toyota
Delhi,62088,Petrol,Manual,3,18.6,1197.0,85.8,5.0,4613.16,9,Maruti
Kolkata,14800,Petrol,Manual,3,17.01,1591.0,121.3,5.0,4891.06,12,Hyundai
Kolkata,26000,Petrol,Manual,3,17.3,1497.0,117.3,7.0,4724.32,9,Honda
Mumbai,32005,Petrol,Manual,3,18.0,1198.0,86.7,5.0,4724.32,7,Honda
Jaipur,35000,Petrol,Automatic,3,18.0,1497.0,117.3,5.0,8559.36,7,Honda
Pune,52000,Diesel,Automatic,3,12.7,2179.0,187.7,5.0,44186.31,9,Land
Mumbai,11000,Petrol,Manual,3,17.4,1497.0,117.3,5.0,9448.64,7,Honda
Jaipur,62000,Petrol,Automatic,3,9.5,2997.0,231.1,5.0,7781.24,16,Mercedes-Benz
Chennai,65134,Petrol,Manual,1,13.8,1299.0,70.0,5.0,889.28,22,Ford
Delhi,71000,Diesel,Manual,3,13.0,2982.0,168.5,7.0,16951.98,11,Toyota
Hyderabad,51366,Petrol,Manual,3,19.0,998.0,66.1,5.0,2501.11,16,Maruti
Kolkata,46300,Diesel,Manual,3,14.07,1948.0,83.1,7.0,5391.29,8,Tata
Coimbatore,60908,Petrol,Automatic,2,15.6,1497.0,116.3,5.0,7136.51,12,Honda
Chennai,93450,Diesel,Manual,2,23.19,1461.0,63.12,5.0,2779.01,12,Nissan
Hyderabad,104000,Diesel,Automatic,3,19.08,1582.0,126.32,5.0,6391.73,13,Hyundai
Pune,52000,Petrol,Manual,3,16.1,796.0,37.0,4.0,555.8,21,Maruti
Coimbatore,42999,Diesel,Manual,3,15.1,2179.0,140.0,7.0,12805.69,9,Mahindra
Delhi,90000,Diesel,Manual,3,21.5,1248.0,88.8,5.0,5002.22,10,Maruti
Bangalore,72000,Petrol,Automatic,3,15.0,1396.0,98.6,5.0,5280.12,11,Hyundai
Coimbatore,54321,Diesel,Manual,3,19.67,1582.0,126.2,5.0,15051.13,5,Hyundai
Kochi,59630,Diesel,Automatic,3,13.0,2143.0,201.1,5.0,26022.68,9,Mercedes-Benz
Hyderabad,116000,Diesel,Automatic,2,12.55,2982.0,168.5,7.0,21398.4,11,Toyota
Ahmedabad,34000,Diesel,Automatic,3,9.0,1984.0,181.0,5.0,22232.1,9,Volvo
Delhi,70000,Diesel,Automatic,3,14.21,2143.0,203.0,5.0,14450.87,13,Mercedes-Benz
Chennai,80000,Petrol,Manual,3,10.2,2354.0,180.0,5.0,4435.3,14,Honda
Pune,110000,Diesel,Manual,3,25.8,1498.0,98.6,5.0,5168.96,9,Honda
Ahmedabad,56454,Diesel,Manual,3,28.4,1248.0,73.75,5.0,5168.96,11,Maruti
Kolkata,60000,Petrol,Manual,3,18.6,1197.0,85.8,5.0,3501.56,11,Maruti
Delhi,56000,Petrol,Automatic,3,14.53,1798.0,138.1,5.0,9170.74,11,Toyota
Bangalore,63000,Diesel,Automatic,2,11.49,4367.0,335.3,5.0,72254.34,12,Land
Chennai,63000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,5002.22,12,Maruti
Kolkata,15050,Diesel,Manual,3,16.3,1956.0,170.0,5.0,19453.09,7,Jeep
Mumbai,29401,Petrol,Manual,3,20.4,1197.0,81.8,5.0,4791.02,8,Maruti
Kochi,25238,Petrol,Manual,3,18.7,1199.0,88.7,5.0,6891.95,8,Honda
Kochi,58752,Petrol,Manual,3,16.47,1198.0,73.9,5.0,3690.53,13,Volkswagen
Delhi,62000,Petrol,Automatic,3,12.9,1799.0,130.0,5.0,4168.52,13,Honda
Bangalore,132000,Petrol,Manual,3,16.78,1496.0,88.73,5.0,5224.54,11,Toyota
Chennai,51000,Petrol,Manual,3,17.01,1591.0,121.3,5.0,7225.43,8,Hyundai
Hyderabad,185200,Diesel,Manual,3,12.8,2494.0,102.0,8.0,8059.14,15,Toyota
Coimbatore,61717,Diesel,Manual,3,22.7,1598.0,118.0,5.0,9937.75,8,Maruti
Kolkata,8896,Petrol,Manual,3,19.0,1194.0,94.68,5.0,8159.18,6,Ford
Delhi,17000,Petrol,Manual,3,21.4,1197.0,83.1,5.0,7670.08,8,Maruti
Mumbai,31378,Petrol,Manual,3,18.2,1199.0,88.7,5.0,6558.47,8,Honda
Pune,114000,Diesel,Automatic,3,22.32,1582.0,126.3,5.0,7503.33,11,Hyundai
Ahmedabad,81000,Diesel,Manual,3,25.8,1498.0,98.6,5.0,4557.58,10,Honda
Mumbai,31000,Diesel,Automatic,3,18.51,1968.0,147.51,5.0,30013.34,7,Audi
Mumbai,35000,Petrol,Manual,3,15.0,1598.0,103.52,5.0,5002.22,10,Skoda
Kolkata,60001,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,16118.27,11,Audi
Jaipur,75074,Diesel,Manual,3,23.4,1248.0,74.0,5.0,5835.93,10,Maruti
Kolkata,80000,Diesel,Manual,2,22.3,1248.0,74.0,5.0,1333.93,12,Tata
Jaipur,147350,Diesel,Manual,2,12.99,2494.0,100.6,8.0,5502.45,18,Toyota
Hyderabad,60000,Diesel,Manual,3,19.64,1461.0,108.45,5.0,8337.04,11,Renault
Kolkata,7501,Petrol,Automatic,3,10.0,2996.0,333.0,4.0,53357.05,9,Mercedes-Benz
Delhi,58000,Diesel,Manual,3,25.8,1498.0,98.6,5.0,4946.64,9,Honda
Coimbatore,29277,Diesel,Automatic,3,11.57,2987.0,254.79,5.0,66307.25,6,Mercedes-Benz
Kochi,57034,Diesel,Manual,3,23.2,1248.0,73.94,5.0,4868.83,9,Maruti
Kochi,40810,Diesel,Manual,3,28.09,1248.0,88.5,5.0,8781.68,8,Maruti
Bangalore,35268,Petrol,Manual,2,0.0,1086.0,62.0,5.0,2089.82,16,Hyundai
Coimbatore,34630,Petrol,Automatic,3,21.4,1197.0,83.1,5.0,8103.6,6,Maruti
Hyderabad,45122,Diesel,Manual,3,23.5,1498.0,88.7,5.0,6669.63,12,Ford
Chennai,126000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,7447.75,13,Mahindra
Jaipur,63000,Petrol,Manual,3,19.7,796.0,46.3,5.0,1667.41,15,Maruti
Kochi,32298,Diesel,Automatic,3,20.7,1496.0,113.98,4.0,26456.2,8,Mini
Kochi,63288,Diesel,Manual,3,15.1,2179.0,140.0,7.0,8637.17,10,Mahindra
Coimbatore,43337,Petrol,Manual,3,17.92,1086.0,62.1,5.0,3690.53,12,Hyundai
Kochi,46561,Diesel,Manual,3,22.9,1248.0,74.0,5.0,5491.33,9,Maruti
Delhi,34000,Diesel,Automatic,2,20.0,2143.0,107.3,5.0,12227.66,11,Mercedes-Benz
Hyderabad,48000,Petrol,Manual,3,25.17,799.0,53.3,5.0,3779.46,8,Renault
Kochi,56263,Diesel,Manual,3,22.9,1248.0,74.0,5.0,4635.39,11,Maruti
Hyderabad,84060,Petrol,Manual,2,17.3,993.0,60.0,5.0,1389.51,19,Maruti
Mumbai,9000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,6058.25,8,Hyundai
Jaipur,79000,Diesel,Manual,3,21.12,1248.0,88.8,5.0,2879.06,12,Tata
Pune,87900,Diesel,Manual,3,16.0,2179.0,140.0,7.0,13350.38,9,Mahindra
Delhi,72425,Petrol,Manual,2,17.5,1197.0,85.8,5.0,2723.43,14,Maruti
Bangalore,38000,Diesel,Automatic,3,15.73,1968.0,174.33,5.0,32236.55,9,Audi
Hyderabad,107000,Diesel,Automatic,3,14.84,2143.0,170.0,5.0,13328.15,14,Mercedes-Benz
Delhi,51000,Petrol,Automatic,3,18.0,1497.0,117.3,5.0,8781.68,9,Honda
Pune,140000,Diesel,Manual,1,12.8,2494.0,102.0,7.0,6947.53,14,Toyota
Pune,48000,Petrol,Manual,2,18.6,1199.0,79.4,5.0,2000.89,13,Chevrolet
Mumbai,31000,Petrol,Manual,3,18.7,1199.0,88.7,5.0,5446.87,9,Honda
Jaipur,75055,Petrol,Manual,3,18.06,1198.0,75.0,5.0,2501.11,14,Nissan
Coimbatore,51210,Petrol,Automatic,3,19.12,1373.0,91.1,5.0,9882.17,7,Maruti
Mumbai,87000,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,16674.08,12,Toyota
Kolkata,17000,Diesel,Manual,3,26.1,1498.0,99.0,5.0,6280.57,6,Ford
Jaipur,57000,Diesel,Manual,3,20.77,1248.0,88.8,7.0,7781.24,10,Maruti
Hyderabad,9370,Petrol,Manual,3,22.74,796.0,47.3,5.0,3279.24,8,Maruti
Chennai,53226,Petrol,Manual,3,19.4,1198.0,86.8,5.0,3668.3,11,Honda
Hyderabad,120000,Diesel,Manual,2,16.2,1493.0,110.0,5.0,3890.62,14,Hyundai
Jaipur,75055,Petrol,Manual,3,12.8,1493.0,100.0,5.0,2556.69,17,Honda
Coimbatore,37247,Diesel,Manual,3,19.67,1582.0,126.2,5.0,15217.87,7,Hyundai
Delhi,64000,Diesel,Manual,3,23.59,1364.0,67.06,5.0,3445.98,11,Toyota
Mumbai,12000,Petrol,Manual,3,13.44,2359.0,198.25,5.0,14172.97,10,Hyundai
Pune,40158,Diesel,Manual,3,19.67,1582.0,126.2,5.0,15284.57,7,Hyundai
Chennai,11000,Petrol,Manual,3,18.7,1199.0,88.7,5.0,7503.33,7,Honda
Chennai,70010,Diesel,Manual,3,20.54,1598.0,103.6,5.0,5835.93,10,Volkswagen
Mumbai,82000,Diesel,Manual,3,16.0,2179.0,140.0,7.0,9726.55,9,Mahindra
Kochi,57259,Diesel,Manual,3,18.49,1493.0,100.0,7.0,9859.94,7,Mahindra
Bangalore,84000,Petrol,Automatic,2,11.1,2354.0,142.0,5.0,7225.43,14,Honda
Pune,168000,Diesel,Manual,3,20.77,1248.0,88.76,7.0,5002.22,12,Maruti
Hyderabad,73670,Diesel,Manual,3,12.83,2696.0,162.0,7.0,13895.06,12,Mahindra
Delhi,89540,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,18674.97,10,Toyota
Hyderabad,85423,Diesel,Manual,3,20.77,1248.0,88.8,7.0,9726.55,8,Maruti
Pune,48823,Diesel,Automatic,3,19.5,1582.0,126.24,5.0,9448.64,11,Hyundai
Kolkata,35082,Petrol,Manual,3,20.36,1197.0,78.9,5.0,2456.65,13,Hyundai
Jaipur,126000,Petrol,Manual,3,16.8,796.0,34.2,5.0,1778.57,12,Maruti
Delhi,19000,Petrol,Automatic,3,15.5,1198.0,86.7,5.0,6947.53,8,Honda
Mumbai,69000,Petrol,Automatic,2,12.9,1799.0,130.0,5.0,2501.11,17,Honda
Kochi,29836,Diesel,Automatic,3,17.9,2143.0,136.0,5.0,28623.83,5,Mercedes-Benz
Ahmedabad,48002,Petrol,Manual,2,13.14,1798.0,157.8,5.0,7503.33,14,Skoda
Ahmedabad,52324,Diesel,Manual,3,28.09,1248.0,88.5,5.0,6947.53,9,Maruti
Delhi,65000,Diesel,Manual,3,22.7,1498.0,89.84,5.0,5669.19,11,Ford
Mumbai,66000,Diesel,Automatic,2,8.7,2987.0,224.34,5.0,11949.76,15,Mercedes-Benz
Hyderabad,75700,Diesel,Manual,3,24.0,1120.0,70.0,5.0,6336.15,8,Hyundai
Bangalore,43000,Diesel,Manual,3,20.5,1598.0,105.0,5.0,6614.05,11,Volkswagen
Kochi,42706,Diesel,Manual,3,25.44,936.0,56.3,5.0,2667.85,12,Chevrolet
Mumbai,35000,Diesel,Manual,3,17.21,1493.0,100.0,7.0,3879.5,11,Mahindra
Hyderabad,54348,Petrol,Automatic,3,19.2,1197.0,80.0,5.0,4446.42,13,Hyundai
Delhi,84000,Diesel,Manual,3,23.59,1364.0,67.04,5.0,4279.68,11,Toyota
Mumbai,63298,Petrol,Automatic,3,14.53,1794.0,138.1,5.0,4390.84,14,Toyota
Jaipur,75049,Petrol,Manual,2,20.36,1197.0,78.9,5.0,3334.82,11,Hyundai
Kochi,24237,Petrol,Manual,3,18.16,1196.0,86.8,5.0,7447.75,6,Ford
Coimbatore,22767,Petrol,Manual,3,18.5,1197.0,85.8,5.0,6825.26,8,Maruti
Bangalore,58000,Petrol,Automatic,2,15.0,1396.0,98.6,5.0,4891.06,12,Hyundai
Pune,57000,Diesel,Manual,3,26.59,1248.0,74.0,5.0,4724.32,7,Maruti
Kochi,50161,Petrol,Automatic,3,8.77,4395.0,402.0,5.0,28823.92,14,BMW
Kolkata,45000,Diesel,Manual,3,22.7,1598.0,118.0,5.0,7781.24,8,Maruti
Coimbatore,68319,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,27923.52,7,Toyota
Kochi,30711,Petrol,Manual,3,20.3,998.0,68.05,5.0,4946.64,7,Hyundai
Kolkata,38277,Diesel,Manual,3,21.9,1396.0,90.0,5.0,2667.85,13,Hyundai
Pune,115000,Diesel,Manual,2,20.54,1598.0,103.6,5.0,4813.25,12,Volkswagen
Coimbatore,46849,Petrol,Automatic,3,18.5,1197.0,83.14,5.0,7703.42,7,Maruti
Ahmedabad,64000,Diesel,Manual,3,21.9,1396.0,90.0,5.0,4724.32,10,Hyundai
Pune,130923,Diesel,Automatic,3,14.21,2143.0,203.0,5.0,13895.06,14,Mercedes-Benz
Chennai,15000,Petrol,Manual,3,18.9,1197.0,82.0,5.0,5446.87,9,Hyundai
Mumbai,32720,Diesel,Manual,3,23.0,1396.0,90.0,5.0,5002.22,10,Hyundai
Jaipur,12500,Petrol,Manual,3,25.17,799.0,53.3,5.0,3334.82,8,Renault
Chennai,59800,Petrol,Automatic,3,16.9,1197.0,82.0,5.0,6447.31,9,Hyundai
Pune,54211,Petrol,Manual,3,15.04,1598.0,103.6,5.0,3701.65,13,Volkswagen
Kochi,62242,Diesel,Automatic,3,14.39,1998.0,163.7,5.0,7358.83,9,Chevrolet
Mumbai,54000,Diesel,Manual,2,19.01,1461.0,108.5,5.0,6391.73,9,Nissan
Hyderabad,65000,Diesel,Manual,3,22.32,1582.0,126.32,5.0,6891.95,12,Hyundai
Chennai,55000,Petrol,Automatic,3,23.1,998.0,67.04,5.0,3890.62,9,Maruti
Pune,71000,Petrol,Manual,3,18.9,998.0,67.1,5.0,2223.21,14,Maruti
Chennai,70000,Diesel,Manual,3,21.9,1396.0,88.8,5.0,4446.42,12,Hyundai
Mumbai,53000,Petrol,Automatic,3,12.3,1781.0,163.2,5.0,10560.25,13,Audi
Mumbai,43000,Diesel,Automatic,3,17.05,1995.0,184.0,5.0,19453.09,11,BMW
Mumbai,54000,Petrol,Automatic,3,14.3,1598.0,103.52,5.0,6791.91,9,Skoda
Ahmedabad,51000,Petrol,Manual,3,20.36,1197.0,78.9,5.0,4168.52,10,Hyundai
Hyderabad,78000,Diesel,Manual,2,10.5,2835.0,107.2,6.0,6891.95,17,Mitsubishi
Mumbai,25000,Diesel,Manual,3,26.0,1498.0,98.6,5.0,6836.37,10,Honda
Pune,12600,Petrol,Manual,3,20.92,998.0,67.1,5.0,2667.85,12,Maruti
Pune,80000,Diesel,Manual,0,17.8,1248.0,75.0,5.0,2389.95,15,Maruti
Kolkata,21000,Petrol,Manual,3,18.9,1197.0,82.0,5.0,4168.52,8,Hyundai
Mumbai,32000,Petrol,Manual,2,15.6,1196.0,70.0,5.0,2389.95,13,Ford
Bangalore,50000,Petrol,Manual,3,18.9,1197.0,81.86,5.0,5280.12,9,Hyundai
Mumbai,47500,Petrol,Manual,3,15.5,1586.0,103.3,5.0,2723.43,14,Maruti
Mumbai,7500,Petrol,Manual,3,17.4,1497.0,117.3,5.0,12394.4,7,Honda
Jaipur,68163,Diesel,Automatic,3,19.6,1461.0,108.45,5.0,9893.29,8,Renault
Ahmedabad,61000,Diesel,Manual,3,25.8,1498.0,98.6,5.0,4835.48,10,Honda
Jaipur,100000,Diesel,Manual,2,12.99,2494.0,100.6,7.0,13339.26,9,Toyota
Mumbai,61500,Diesel,Automatic,2,16.07,1995.0,181.0,5.0,9448.64,15,BMW
Kochi,42883,Petrol,Manual,3,19.81,1086.0,68.05,5.0,4746.55,7,Hyundai
Jaipur,97000,Diesel,Manual,2,20.45,1461.0,83.8,5.0,4724.32,12,Renault
Bangalore,39525,Petrol,Automatic,3,11.3,2360.0,170.0,5.0,10282.35,14,Mitsubishi
Kochi,35384,Diesel,Manual,3,24.3,1248.0,88.5,5.0,9570.92,7,Maruti
Hyderabad,46000,Diesel,Automatic,3,11.8,2987.0,261.0,7.0,31124.94,14,Mercedes-Benz
Coimbatore,32189,Diesel,Manual,3,23.0,1498.0,98.96,5.0,10282.35,6,Ford
Chennai,27000,Diesel,Automatic,3,19.08,1582.0,126.2,5.0,9559.8,8,Hyundai
Coimbatore,22734,Petrol,Manual,3,16.47,1198.0,74.0,5.0,8370.39,6,Volkswagen
Mumbai,58002,Diesel,Manual,3,19.64,1461.0,108.45,5.0,6391.73,10,Renault
Chennai,31500,Petrol,Automatic,3,16.5,1198.0,86.8,5.0,4613.16,12,Honda
Coimbatore,30933,Petrol,Manual,3,18.16,1196.0,86.8,5.0,6491.77,7,Ford
Kolkata,27090,Diesel,Automatic,3,18.53,1968.0,187.74,5.0,18341.49,12,Audi
Mumbai,29500,Diesel,Automatic,3,15.97,2993.0,258.0,7.0,47799.02,9,BMW
Pune,45000,Petrol,Manual,3,20.36,1197.0,78.9,5.0,3946.2,11,Hyundai
Hyderabad,11691,Petrol,Manual,3,18.6,1197.0,81.83,5.0,9893.29,6,Hyundai
Hyderabad,121000,Diesel,Manual,2,16.4,1896.0,90.0,5.0,2779.01,18,Skoda
Hyderabad,118077,Diesel,Manual,3,16.2,1493.0,110.0,5.0,4279.68,14,Hyundai
Chennai,36300,Petrol,Automatic,1,17.1,1591.0,121.4,5.0,8337.04,12,Hyundai
Mumbai,90000,Petrol,Manual,2,15.3,1341.0,61.0,5.0,2000.89,19,Hyundai
Chennai,78000,Diesel,Manual,3,20.0,1399.0,68.0,5.0,2501.11,14,Ford
Mumbai,42000,Diesel,Automatic,3,17.68,1968.0,174.33,5.0,26956.43,9,Audi
Mumbai,27000,Petrol,Manual,3,16.47,1198.0,74.0,5.0,4835.48,9,Volkswagen
Kolkata,22000,Diesel,Automatic,3,17.05,1995.0,184.0,5.0,12783.46,12,BMW
Kolkata,49000,Petrol,Manual,3,17.4,1497.0,117.3,5.0,5280.12,10,Honda
Hyderabad,42600,Diesel,Manual,3,23.0,1396.0,90.0,5.0,5546.91,12,Hyundai
Coimbatore,12794,Petrol,Automatic,3,19.0,1199.0,88.7,5.0,10171.19,6,Honda
Hyderabad,88046,Petrol,Automatic,3,10.1,2354.0,152.0,5.0,15551.36,10,Honda
Bangalore,8000,Diesel,Automatic,2,20.0,2143.0,107.3,5.0,21954.2,10,Mercedes-Benz
Coimbatore,82739,Diesel,Automatic,3,16.0,2179.0,140.0,7.0,18641.62,6,Mahindra
Bangalore,193000,Diesel,Manual,1,13.6,2523.0,63.0,7.0,2779.01,18,Mahindra
Mumbai,7000,Petrol,Automatic,3,17.97,1498.0,99.6,5.0,4057.36,11,Renault
Ahmedabad,60000,Diesel,Automatic,2,12.35,2179.0,187.74,5.0,26122.72,12,Land
Pune,38000,Petrol,Manual,3,22.74,796.0,47.3,5.0,3457.09,7,Maruti
Kochi,56344,Petrol,Manual,3,17.6,1496.0,88.73,5.0,5080.04,11,Toyota
Mumbai,17858,Petrol,Manual,3,17.0,1197.0,80.0,5.0,5913.74,10,Hyundai
Hyderabad,53000,Petrol,Manual,3,20.36,1197.0,78.9,5.0,3557.14,12,Hyundai
Kochi,67906,Diesel,Manual,3,25.2,1248.0,74.0,5.0,6258.34,8,Maruti
Hyderabad,19000,Petrol,Manual,3,21.1,814.0,55.2,5.0,3334.82,9,Hyundai
Mumbai,67000,Diesel,Automatic,2,22.69,1995.0,190.0,5.0,10282.35,14,BMW
Delhi,80000,Diesel,Manual,3,23.57,1396.0,70.0,5.0,1333.93,13,Tata
Delhi,61000,Petrol,Manual,3,22.74,796.0,47.3,5.0,2389.95,9,Maruti
Pune,39000,Diesel,Manual,3,22.07,1199.0,73.9,5.0,3390.4,14,Volkswagen
Ahmedabad,59000,Petrol,Automatic,3,14.28,1798.0,138.03,5.0,12783.46,10,Toyota
Hyderabad,80931,Petrol,Manual,3,17.92,1086.0,62.1,5.0,2556.69,16,Hyundai
Kolkata,34000,Petrol,Manual,3,20.4,1197.0,81.8,5.0,5502.45,8,Maruti
Hyderabad,130000,Diesel,Manual,3,21.64,1461.0,84.8,5.0,5280.12,11,Renault
Coimbatore,52380,Diesel,Manual,3,24.3,1248.0,88.5,5.0,11282.79,6,Maruti
Kolkata,44000,Petrol,Manual,3,18.06,1198.0,75.0,5.0,2945.75,13,Nissan
Hyderabad,84000,Diesel,Manual,3,20.0,1399.0,68.05,5.0,4224.1,9,Ford
Kochi,41697,Petrol,Automatic,3,13.1,1997.0,141.1,5.0,18541.57,7,Honda
Pune,163000,Diesel,Manual,3,19.01,1461.0,108.5,5.0,5558.03,10,Nissan
Chennai,42000,Petrol,Manual,2,17.71,1197.0,78.9,5.0,4168.52,13,Toyota
Jaipur,129000,Diesel,Manual,1,21.27,1396.0,88.76,5.0,4568.7,11,Hyundai
Chennai,32200,Petrol,Manual,2,18.16,1196.0,86.8,5.0,4724.32,9,Ford
Mumbai,129000,Diesel,Manual,3,10.5,2835.0,107.2,6.0,3835.04,20,Mitsubishi
Bangalore,40000,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,25011.12,10,Audi
Delhi,150000,Petrol,Manual,3,12.4,1998.0,132.0,8.0,5002.22,18,Toyota
Jaipur,140000,Petrol,Manual,3,15.26,1150.0,74.9,5.0,1000.44,17,Chevrolet
Hyderabad,63181,Petrol,Manual,3,15.3,1341.0,83.0,5.0,2056.47,18,Hyundai
Kolkata,39575,Diesel,Manual,3,25.8,1498.0,98.6,5.0,3612.72,11,Honda
Coimbatore,70374,Diesel,Manual,3,22.7,1498.0,89.84,5.0,8159.18,10,Ford
Kolkata,26256,Diesel,Manual,3,20.14,1498.0,88.5,5.0,4724.32,9,Volkswagen
Delhi,13460,Petrol,Manual,3,18.6,1197.0,81.86,5.0,7169.85,8,Hyundai
Chennai,122000,Diesel,Manual,2,12.8,2494.0,102.0,8.0,11949.76,13,Toyota
Kolkata,58589,Diesel,Automatic,3,15.26,2143.0,203.2,5.0,30847.04,9,Mercedes-Benz
Jaipur,115000,Petrol,Manual,2,17.3,1061.0,64.0,5.0,1100.49,19,Maruti
Pune,75000,Diesel,Automatic,3,12.62,2198.0,158.0,7.0,26678.52,8,Ford
Jaipur,30292,Petrol,Manual,3,18.6,1197.0,81.86,5.0,6780.79,8,Hyundai
Ahmedabad,32248,Petrol,Manual,3,17.5,1199.0,88.7,5.0,9170.74,7,Honda
Bangalore,74000,Petrol,Manual,3,16.47,1198.0,73.9,5.0,5168.96,11,Volkswagen
Mumbai,56100,Petrol,Manual,3,13.7,1997.0,153.86,5.0,10838.15,10,Honda
Bangalore,61325,Petrol,Manual,3,18.9,1197.0,81.86,5.0,4891.06,10,Hyundai
